date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:58:13	85835/85835	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffeab-14f4b%22	https://freebw.com/aweae/templates/tatee/images/project-54.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/project-54.jpg	(from https://freebw.com/aweae/templates/tatee/home-creative-showcase.html)
12:58:13	113241/113241	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffead-1ba59%22	https://freebw.com/aweae/templates/tatee/images/project-55.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/project-55.jpg	(from https://freebw.com/aweae/templates/tatee/home-creative-showcase.html)
12:58:13	130886/130886	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffeac-1ff46%22	https://freebw.com/aweae/templates/tatee/images/project-56.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/project-56.jpg	(from https://freebw.com/aweae/templates/tatee/home-creative-showcase.html)
12:58:14	86039/86039	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe79-15017%22	https://freebw.com/aweae/templates/tatee/images/landing/home-02.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/landing/home-02.jpg	(from https://freebw.com/aweae/templates/tatee/index.html)
12:58:14	87716/87716	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe79-156a4%22	https://freebw.com/aweae/templates/tatee/images/landing/home-01.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/landing/home-01.jpg	(from https://freebw.com/aweae/templates/tatee/index.html)
12:58:14	83149/83149	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe7b-144cd%22	https://freebw.com/aweae/templates/tatee/images/landing/home-03.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/landing/home-03.jpg	(from https://freebw.com/aweae/templates/tatee/index.html)
12:58:14	61118/61118	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe7b-eebe%22	https://freebw.com/aweae/templates/tatee/images/landing/home-04.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/landing/home-04.jpg	(from https://freebw.com/aweae/templates/tatee/index.html)
12:58:14	129909/129909	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe7b-1fb75%22	https://freebw.com/aweae/templates/tatee/images/landing/home-05.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/landing/home-05.jpg	(from https://freebw.com/aweae/templates/tatee/index.html)
12:58:15	67543/67543	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe7c-107d7%22	https://freebw.com/aweae/templates/tatee/images/landing/home-06.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/landing/home-06.jpg	(from https://freebw.com/aweae/templates/tatee/index.html)
12:58:15	79618/79618	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe7c-13702%22	https://freebw.com/aweae/templates/tatee/images/landing/home-07.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/landing/home-07.jpg	(from https://freebw.com/aweae/templates/tatee/index.html)
12:58:15	76725/76725	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe7d-12bb5%22	https://freebw.com/aweae/templates/tatee/images/landing/home-08.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/landing/home-08.jpg	(from https://freebw.com/aweae/templates/tatee/index.html)
12:58:16	173843/173843	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe78-2a713%22	https://freebw.com/aweae/templates/tatee/images/page-img-01.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/page-img-01.jpg	(from https://freebw.com/aweae/templates/tatee/about-us.html)
12:58:16	549583/549583	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe7e-862cf%22	https://freebw.com/aweae/templates/tatee/images/landing/landing-01.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/landing/landing-01.png	(from https://freebw.com/aweae/templates/tatee/index.html)
12:58:16	143341/143341	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffea1-22fed%22	https://freebw.com/aweae/templates/tatee/images/project-33.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/project-33.jpg	(from https://freebw.com/aweae/templates/tatee/project-grid-stand.html)
12:58:16	115822/115822	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffea1-1c46e%22	https://freebw.com/aweae/templates/tatee/images/project-34.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/project-34.jpg	(from https://freebw.com/aweae/templates/tatee/project-grid-stand.html)
12:58:16	128225/128225	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffea2-1f4e1%22	https://freebw.com/aweae/templates/tatee/images/project-35.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/project-35.jpg	(from https://freebw.com/aweae/templates/tatee/project-grid-stand.html)
12:58:16	190564/190564	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffea3-2e864%22	https://freebw.com/aweae/templates/tatee/images/project-36.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/project-36.jpg	(from https://freebw.com/aweae/templates/tatee/project-grid-stand.html)
12:58:18	80941/80941	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffea3-13c2d%22	https://freebw.com/aweae/templates/tatee/images/project-37.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/project-37.jpg	(from https://freebw.com/aweae/templates/tatee/project-grid-stand.html)
12:58:19	73689/73689	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffea3-11fd9%22	https://freebw.com/aweae/templates/tatee/images/project-38.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/project-38.jpg	(from https://freebw.com/aweae/templates/tatee/project-grid-stand.html)
12:58:20	57302/57302	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffea4-dfd6%22	https://freebw.com/aweae/templates/tatee/images/project-40.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/project-40.jpg	(from https://freebw.com/aweae/templates/tatee/project-grid-stand.html)
12:58:20	104442/104442	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffeb3-197fa%22	https://freebw.com/aweae/templates/tatee/images/slide-09.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/slide-09.jpg	(from https://freebw.com/aweae/templates/tatee/project-carousel.html)
12:58:20	159193/159193	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffeb5-26dd9%22	https://freebw.com/aweae/templates/tatee/images/slide-11.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/slide-11.jpg	(from https://freebw.com/aweae/templates/tatee/project-carousel.html)
12:58:20	155294/155294	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffeb3-25e9e%22	https://freebw.com/aweae/templates/tatee/images/slide-10.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/slide-10.jpg	(from https://freebw.com/aweae/templates/tatee/project-carousel.html)
12:58:20	143156/143156	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe7e-22f34%22	https://freebw.com/aweae/templates/tatee/images/post-01.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/post-01.jpg	(from https://freebw.com/aweae/templates/tatee/project-detail-1.html)
12:58:20	146828/146828	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe7f-23d8c%22	https://freebw.com/aweae/templates/tatee/images/post-02.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/post-02.jpg	(from https://freebw.com/aweae/templates/tatee/project-detail-1.html)
12:58:21	211797/211797	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe7f-33b55%22	https://freebw.com/aweae/templates/tatee/images/post-03.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/post-03.jpg	(from https://freebw.com/aweae/templates/tatee/project-detail-1.html)
12:58:21	238733/238733	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe80-3a48d%22	https://freebw.com/aweae/templates/tatee/images/post-04.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/post-04.jpg	(from https://freebw.com/aweae/templates/tatee/project-detail-1.html)
12:58:21	474438/474438	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe84-73d46%22	https://freebw.com/aweae/templates/tatee/images/post-10.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/post-10.jpg	(from https://freebw.com/aweae/templates/tatee/project-detail-2.html)
12:58:21	404065/404065	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe85-62a61%22	https://freebw.com/aweae/templates/tatee/images/post-11.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/post-11.jpg	(from https://freebw.com/aweae/templates/tatee/project-detail-2.html)
12:58:22	218504/218504	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe85-35588%22	https://freebw.com/aweae/templates/tatee/images/post-12.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/post-12.jpg	(from https://freebw.com/aweae/templates/tatee/project-detail-2.html)
12:58:22	304664/304664	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe85-4a618%22	https://freebw.com/aweae/templates/tatee/images/post-13.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/post-13.jpg	(from https://freebw.com/aweae/templates/tatee/project-detail-2.html)
12:58:22	346167/346167	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe86-54837%22	https://freebw.com/aweae/templates/tatee/images/post-14.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/post-14.jpg	(from https://freebw.com/aweae/templates/tatee/project-detail-3.html)
12:58:24	250361/250361	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe35-3d1f9%22	https://freebw.com/aweae/templates/tatee/images/post-16.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/post-16.jpg	(from https://freebw.com/aweae/templates/tatee/project-detail-3.html)
12:58:24	168214/168214	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe87-29116%22	https://freebw.com/aweae/templates/tatee/images/post-17.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/post-17.jpg	(from https://freebw.com/aweae/templates/tatee/project-detail-3.html)
12:58:24	275650/275650	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe87-434c2%22	https://freebw.com/aweae/templates/tatee/images/post-15.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/post-15.jpg	(from https://freebw.com/aweae/templates/tatee/project-detail-3.html)
12:58:24	87080/87080	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe81-15428%22	https://freebw.com/aweae/templates/tatee/images/post-05.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/post-05.jpg	(from https://freebw.com/aweae/templates/tatee/project-detail-4.html)
12:58:24	118429/118429	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe81-1ce9d%22	https://freebw.com/aweae/templates/tatee/images/post-06.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/post-06.jpg	(from https://freebw.com/aweae/templates/tatee/project-detail-4.html)
12:58:25	304807/304807	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe82-4a6a7%22	https://freebw.com/aweae/templates/tatee/images/post-07.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/post-07.jpg	(from https://freebw.com/aweae/templates/tatee/project-detail-4.html)
12:58:25	257859/257859	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe82-3ef43%22	https://freebw.com/aweae/templates/tatee/images/post-08.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/post-08.jpg	(from https://freebw.com/aweae/templates/tatee/project-detail-4.html)
12:58:25	101610/101610	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe83-18cea%22	https://freebw.com/aweae/templates/tatee/images/post-09.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/post-09.jpg	(from https://freebw.com/aweae/templates/tatee/project-detail-4.html)
12:58:26	14871/14871	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe87-3a17%22	https://freebw.com/aweae/templates/tatee/images/product-01.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/product-01.png	(from https://freebw.com/aweae/templates/tatee/shop.html)
12:58:26	23940/23940	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe87-5d84%22	https://freebw.com/aweae/templates/tatee/images/product-02.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/product-02.png	(from https://freebw.com/aweae/templates/tatee/shop.html)
12:58:26	22983/22983	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe88-59c7%22	https://freebw.com/aweae/templates/tatee/images/product-03.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/product-03.png	(from https://freebw.com/aweae/templates/tatee/shop.html)
12:58:26	23258/23258	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe89-5ada%22	https://freebw.com/aweae/templates/tatee/images/product-04.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/product-04.png	(from https://freebw.com/aweae/templates/tatee/shop.html)
12:58:26	19395/19395	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe89-4bc3%22	https://freebw.com/aweae/templates/tatee/images/product-05.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/product-05.png	(from https://freebw.com/aweae/templates/tatee/shop.html)
12:58:26	14808/14808	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe89-39d8%22	https://freebw.com/aweae/templates/tatee/images/product-06.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/product-06.png	(from https://freebw.com/aweae/templates/tatee/shop.html)
12:58:27	15997/15997	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe8a-3e7d%22	https://freebw.com/aweae/templates/tatee/images/product-07.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/product-07.png	(from https://freebw.com/aweae/templates/tatee/shop.html)
12:58:27	27016/27016	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe8a-6988%22	https://freebw.com/aweae/templates/tatee/images/product-08.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/product-08.png	(from https://freebw.com/aweae/templates/tatee/shop.html)
12:58:27	25856/25856	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe8b-6500%22	https://freebw.com/aweae/templates/tatee/images/product-09.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/product-09.png	(from https://freebw.com/aweae/templates/tatee/shop.html)
12:58:27	25487/25487	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe8e-638f%22	https://freebw.com/aweae/templates/tatee/images/product-sm-01.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/product-sm-01.png	(from https://freebw.com/aweae/templates/tatee/shop.html)
12:58:28	19578/19578	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe8e-4c7a%22	https://freebw.com/aweae/templates/tatee/images/product-sm-02.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/product-sm-02.png	(from https://freebw.com/aweae/templates/tatee/shop.html)
12:58:28	41483/41483	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe8f-a20b%22	https://freebw.com/aweae/templates/tatee/images/product-sm-03.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/product-sm-03.png	(from https://freebw.com/aweae/templates/tatee/shop.html)
12:58:28	36276/36276	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe8f-8db4%22	https://freebw.com/aweae/templates/tatee/images/product-sm-04.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/product-sm-04.png	(from https://freebw.com/aweae/templates/tatee/shop.html)
12:58:29	68285/68285	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe8b-10abd%22	https://freebw.com/aweae/templates/tatee/images/product-10.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/product-10.png	(from https://freebw.com/aweae/templates/tatee/product-detail.html)
12:58:29	79603/79603	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe8c-136f3%22	https://freebw.com/aweae/templates/tatee/images/product-11.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/product-11.png	(from https://freebw.com/aweae/templates/tatee/product-detail.html)
12:58:29	271488/271488	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe8e-42480%22	https://freebw.com/aweae/templates/tatee/images/product-12.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/product-12.png	(from https://freebw.com/aweae/templates/tatee/product-detail.html)
12:58:30	2724/2724	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe8d-aa4%22	https://freebw.com/aweae/templates/tatee/images/product-13.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/product-13.jpg	(from https://freebw.com/aweae/templates/tatee/cart.html)
12:58:31	1947/1947	---MCZ	200	added ('OK')	image/png	etag:W/%225bfffe71-79b%22	https://freebw.com/aweae/templates/tatee/images/icon/paypal.png	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/icon/paypal.png	(from https://freebw.com/aweae/templates/tatee/checkout.html)
12:58:32	51599/51599	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bfffed9-c98f%22	https://freebw.com/aweae/templates/tatee/vendor/countdowntime/moment.min.js	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/vendor/countdowntime/moment.min.js	(from https://freebw.com/aweae/templates/tatee/coming-soon.html)
12:58:33	6017/6017	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bfffed8-1781%22	https://freebw.com/aweae/templates/tatee/vendor/countdowntime/moment-timezone.min.js	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/vendor/countdowntime/moment-timezone.min.js	(from https://freebw.com/aweae/templates/tatee/coming-soon.html)
12:58:34	184353/184353	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bfffed9-2d021%22	https://freebw.com/aweae/templates/tatee/vendor/countdowntime/moment-timezone-with-data.min.js	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/vendor/countdowntime/moment-timezone-with-data.min.js	(from https://freebw.com/aweae/templates/tatee/coming-soon.html)
12:58:34	2773/2773	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bfffed2-ad5%22	https://freebw.com/aweae/templates/tatee/vendor/countdowntime/countdowntime.js	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/vendor/countdowntime/countdowntime.js	(from https://freebw.com/aweae/templates/tatee/coming-soon.html)
12:58:35	153477/153477	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe62-25785%22	https://freebw.com/aweae/templates/tatee/images/blog-03.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/blog-03.jpg	(from https://freebw.com/aweae/templates/tatee/blog-grid.html)
12:58:35	75844/75844	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe62-12844%22	https://freebw.com/aweae/templates/tatee/images/blog-04.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/blog-04.jpg	(from https://freebw.com/aweae/templates/tatee/blog-grid.html)
12:58:35	54895/54895	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe62-d66f%22	https://freebw.com/aweae/templates/tatee/images/blog-05.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/blog-05.jpg	(from https://freebw.com/aweae/templates/tatee/blog-grid.html)
12:58:35	181050/181050	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe63-2c33a%22	https://freebw.com/aweae/templates/tatee/images/blog-06.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/blog-06.jpg	(from https://freebw.com/aweae/templates/tatee/blog-grid.html)
12:58:35	116361/116361	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe64-1c689%22	https://freebw.com/aweae/templates/tatee/images/blog-07.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/blog-07.jpg	(from https://freebw.com/aweae/templates/tatee/blog-grid.html)
12:58:36	116367/116367	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe65-1c68f%22	https://freebw.com/aweae/templates/tatee/images/blog-08.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/blog-08.jpg	(from https://freebw.com/aweae/templates/tatee/blog-grid.html)
12:58:36	7844/7844	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe69-1ea4%22	https://freebw.com/aweae/templates/tatee/images/insta-01.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/insta-01.jpg	(from https://freebw.com/aweae/templates/tatee/blog-sidebar.html)
12:58:36	9092/9092	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe73-2384%22	https://freebw.com/aweae/templates/tatee/images/insta-02.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/insta-02.jpg	(from https://freebw.com/aweae/templates/tatee/blog-sidebar.html)
12:58:36	19390/19390	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe74-4bbe%22	https://freebw.com/aweae/templates/tatee/images/insta-03.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/insta-03.jpg	(from https://freebw.com/aweae/templates/tatee/blog-sidebar.html)
12:58:36	7259/7259	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe74-1c5b%22	https://freebw.com/aweae/templates/tatee/images/insta-04.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/insta-04.jpg	(from https://freebw.com/aweae/templates/tatee/blog-sidebar.html)
12:58:37	21063/21063	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe74-5247%22	https://freebw.com/aweae/templates/tatee/images/insta-05.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/insta-05.jpg	(from https://freebw.com/aweae/templates/tatee/blog-sidebar.html)
12:58:37	9991/9991	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe75-2707%22	https://freebw.com/aweae/templates/tatee/images/insta-06.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/insta-06.jpg	(from https://freebw.com/aweae/templates/tatee/blog-sidebar.html)
12:58:37	15355/15355	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe75-3bfb%22	https://freebw.com/aweae/templates/tatee/images/insta-07.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/insta-07.jpg	(from https://freebw.com/aweae/templates/tatee/blog-sidebar.html)
12:58:37	13717/13717	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe76-3595%22	https://freebw.com/aweae/templates/tatee/images/insta-08.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/insta-08.jpg	(from https://freebw.com/aweae/templates/tatee/blog-sidebar.html)
12:58:38	6383/6383	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe76-18ef%22	https://freebw.com/aweae/templates/tatee/images/insta-09.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/insta-09.jpg	(from https://freebw.com/aweae/templates/tatee/blog-sidebar.html)
12:58:38	272580/272580	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe65-428c4%22	https://freebw.com/aweae/templates/tatee/images/blog-09.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/blog-09.jpg	(from https://freebw.com/aweae/templates/tatee/blog-detail-sidebar.html)
12:58:38	355575/355575	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe65-56cf7%22	https://freebw.com/aweae/templates/tatee/images/blog-10.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/blog-10.jpg	(from https://freebw.com/aweae/templates/tatee/blog-detail-sidebar.html)
12:58:38	190334/190334	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe66-2e77e%22	https://freebw.com/aweae/templates/tatee/images/blog-11.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/blog-11.jpg	(from https://freebw.com/aweae/templates/tatee/blog-detail-sidebar.html)
12:58:38	144176/144176	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe67-23330%22	https://freebw.com/aweae/templates/tatee/images/blog-12.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/blog-12.jpg	(from https://freebw.com/aweae/templates/tatee/blog-detail-sidebar.html)
12:58:39	19074/19074	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffebd-4a82%22	https://freebw.com/aweae/templates/tatee/images/user-01.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/user-01.jpg	(from https://freebw.com/aweae/templates/tatee/blog-detail-sidebar.html)
12:58:39	19184/19184	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffebe-4af0%22	https://freebw.com/aweae/templates/tatee/images/user-02.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/user-02.jpg	(from https://freebw.com/aweae/templates/tatee/blog-detail-sidebar.html)
12:58:41	245060/245060	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe68-3bd44%22	https://freebw.com/aweae/templates/tatee/images/blog-13.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/blog-13.jpg	(from https://freebw.com/aweae/templates/tatee/blog-detail-gallery.html)
12:58:42	150074/150074	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe68-24a3a%22	https://freebw.com/aweae/templates/tatee/images/blog-14.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/blog-14.jpg	(from https://freebw.com/aweae/templates/tatee/blog-detail-gallery.html)
12:58:43	152670/152670	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe68-2545e%22	https://freebw.com/aweae/templates/tatee/images/blog-15.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/blog-15.jpg	(from https://freebw.com/aweae/templates/tatee/blog-detail-gallery.html)
12:58:45	221746/221746	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bfffe60-36232%22	https://freebw.com/aweae/templates/tatee/images/bg-video-01.jpg	D:/Venkatesh/httracker/tatee/freebw.com/aweae/templates/tatee/images/bg-video-01.jpg	(from https://freebw.com/aweae/templates/tatee/blog-detail-video.html)
